time,open,high,low,close,volume,turnover,date,class,norm_revenue
2023-02-05 21:00:00,22883.8,22896.55,22800.86,22896.23,143.780364,3287420.4835377,2023-02-05,0,-0.268881533644059
2023-02-05 22:00:00,22896.23,23029.79,22890.19,22984.79,153.239356,3520255.08367844,2023-02-05,-1,0.4444112721165028
2023-02-05 23:00:00,22984.79,23003.44,22910.0,22932.42,150.29151,3449767.83458143,2023-02-05,0,0.02260521703879343
2023-02-06 00:00:00,22932.42,23089.87,22924.46,23053.77,174.977457,4024622.67189914,2023-02-06,-1,1.0
2023-02-06 01:00:00,23053.77,23065.42,22970.7,22976.24,91.375913,2102677.1940478,2023-02-06,0,0.3755466211538538
2023-02-06 02:00:00,22976.24,22999.17,22870.75,22874.43,86.73596,1989973.92733267,2023-02-06,0,-0.4444662577359684
2023-02-06 03:00:00,22874.43,22918.49,22829.26,22892.55,98.340111,2251173.47369137,2023-02-06,0,-0.2985215237659994
2023-02-06 04:00:00,22892.55,22922.54,22870.12,22870.13,112.605723,2578532.41480672,2023-02-06,0,-0.47909994184583576
2023-02-06 05:00:00,22870.13,22884.32,22630.58,22771.08,299.080292,6801494.62967572,2023-02-06,1,0.0
2023-02-06 06:00:00,22771.08,22798.13,22722.0,22784.6,95.461735,2173183.05083046,2023-02-06,0,-0.25956325336231495
2023-02-06 07:00:00,22784.6,22885.19,22758.56,22877.79,131.074343,2992677.10457544,2023-02-06,0,0.4947366672652941
2023-02-06 08:00:00,22877.79,22935.65,22839.01,22863.52,105.235799,2407691.9662751,2023-02-06,0,0.37923221542114727
2023-02-06 09:00:00,22863.52,22888.25,22820.0,22837.11,159.592493,3648488.44362066,2023-02-06,1,0.0
2023-02-06 10:00:00,22837.11,22868.41,22810.0,22843.09,80.121333,1829819.95983835,2023-02-06,0,-14.556434314875668
2023-02-06 11:00:00,22843.09,22887.65,22738.22,22878.88,179.989721,4104413.87540817,2023-02-06,0,-1.4468326165145093
2023-02-06 12:00:00,22878.88,22924.62,22829.26,22885.56,173.499016,3971419.78760612,2023-02-06,-1,1.0
2023-02-06 13:00:00,22885.56,22920.0,22813.83,22826.18,93.328801,2134323.23093822,2023-02-06,1,0.0
2023-02-06 14:00:00,22826.18,22897.75,22783.33,22841.64,187.531385,4280999.10390318,2023-02-06,0,-0.18611249238877556
2023-02-06 15:00:00,22841.64,23048.76,22752.07,23039.76,271.176394,6205002.39365885,2023-02-06,-1,1.033298057100426
2023-02-06 16:00:00,23039.76,23160.2,22925.05,22994.08,376.308875,8677280.52060338,2023-02-06,0,0.752141818958578
2023-02-06 17:00:00,22994.08,23068.0,22955.28,23034.35,164.74708,3791865.65968431,2023-02-06,-1,1.0
2023-02-06 18:00:00,23034.35,23073.68,22960.88,23019.94,146.063266,3362209.82843,2023-02-06,0,0.911307762880379
2023-02-06 19:00:00,23019.94,23122.95,22983.59,23027.97,150.924704,3477004.16128764,2023-02-06,0,0.960731681275298
2023-02-06 20:00:00,23027.97,23027.97,22967.61,23004.81,104.861243,2411453.86447304,2023-02-06,0,0.8181839913592375
2023-02-06 21:00:00,23004.81,23005.54,22903.92,22915.89,79.686491,1829704.0795075,2023-02-06,0,0.27088949276958146
2023-02-06 22:00:00,22915.89,22923.03,22844.52,22882.62,149.097403,3412102.8193042,2023-02-06,0,0.06611567396528865
2023-02-06 23:00:00,22882.62,22888.82,22642.0,22761.7,326.675563,7430881.35191827,2023-02-06,1,0.0
2023-02-07 00:00:00,22761.7,22824.79,22750.45,22796.15,120.910443,2756087.32671961,2023-02-07,0,-0.06863010912258272
2023-02-07 01:00:00,22796.15,22860.32,22795.84,22851.88,97.702022,2231099.8427999,2023-02-07,0,0.2753546606951904
2023-02-07 02:00:00,22851.88,22883.27,22810.4,22880.23,120.204322,2746244.73660497,2023-02-07,0,0.45034063278084335
2023-02-07 03:00:00,22880.23,22894.56,22854.4,22874.4,76.509628,1750135.15530961,2023-02-07,0,0.41435586321262197
2023-02-07 04:00:00,22874.4,22922.0,22866.4,22871.19,78.026048,1785502.27330401,2023-02-07,1,0.0
2023-02-07 05:00:00,22871.19,22942.92,22866.57,22936.15,115.234653,2640664.17159871,2023-02-07,-1,1.0
2023-02-07 06:00:00,22936.15,22981.43,22924.05,22924.06,106.157038,2435817.35002156,2023-02-07,0,0.3693873331433646
2023-02-07 07:00:00,22924.06,22956.63,22893.35,22910.23,67.836352,1555013.96717139,2023-02-07,0,-0.3519834842783274
2023-02-07 08:00:00,22910.23,22914.94,22867.9,22873.71,107.895776,2469637.35906167,2023-02-07,1,0.0
2023-02-07 09:00:00,22873.71,23032.18,22873.71,23008.62,165.848125,3809114.99671325,2023-02-07,-1,0.8646508692576312
2023-02-07 10:00:00,23008.62,23058.15,22977.16,22984.55,128.899297,2966858.11137241,2023-02-07,0,0.631112978435509
2023-02-07 11:00:00,22984.55,23018.34,22971.0,22981.56,88.611499,2036768.8970705,2023-02-07,0,0.6021026629574167
2023-02-07 12:00:00,22981.56,23032.56,22968.37,23022.57,97.017933,2231627.9859368,2023-02-07,-1,1.0
2023-02-07 13:00:00,23022.57,23039.55,22942.44,22981.31,114.842511,2639777.30704455,2023-02-07,1,0.0
2023-02-07 14:00:00,22981.31,23015.65,22937.51,22981.65,166.778183,3833154.59341212,2023-02-07,0,-0.4410228215373979
2023-02-07 15:00:00,22981.65,22981.65,22883.34,22909.49,220.718847,5061134.90288197,2023-02-07,1,0.0
2023-02-07 16:00:00,22909.49,23025.15,22869.64,22979.76,212.926973,4886403.96032897,2023-02-07,0,0.07493480979667459
2023-02-07 17:00:00,22979.76,23335.23,22896.22,23281.04,489.079775,11321545.53253161,2023-02-07,-1,1.0
2023-02-07 18:00:00,23281.04,23348.22,22771.05,22931.35,729.54786,16792714.64000272,2023-02-07,1,0.0
2023-02-07 19:00:00,22931.35,23127.56,22925.66,23092.15,365.10274,8421383.40074836,2023-02-07,0,0.5224915385018147
2023-02-07 20:00:00,23092.15,23244.91,23032.33,23197.15,234.805055,5437730.10429408,2023-02-07,-1,1.0
2023-02-07 21:00:00,23197.15,23264.71,23176.67,23194.98,146.765463,3407954.07121797,2023-02-07,1,0.0
2023-02-07 22:00:00,23194.98,23299.0,23141.31,23228.41,159.791251,3707597.39621167,2023-02-07,0,-0.6551151446397749
2023-02-07 23:00:00,23228.41,23291.04,23228.41,23243.02,164.684983,3830726.94060111,2023-02-07,0,0.0807714123653268
2023-02-08 00:00:00,23243.02,23350.0,23230.88,23324.08,194.34273,4526047.41519249,2023-02-08,-1,4.163657402155344
2023-02-08 01:00:00,23324.08,23448.0,23282.43,23288.15,237.798996,5550622.43717955,2023-02-08,0,2.353910380034025
2023-02-08 02:00:00,23288.15,23306.99,23240.01,23242.98,80.712634,1878857.54726602,2023-02-08,0,0.07875666477594678
2023-02-08 03:00:00,23242.98,23277.18,23232.08,23261.27,60.45569,1405990.3139404,2023-02-08,-1,1.0
2023-02-08 04:00:00,23261.27,23281.0,23241.63,23245.0,51.629886,1200930.86090541,2023-02-08,0,0.18050141803745035
2023-02-08 05:00:00,23245.0,23251.78,23186.0,23225.85,73.635162,1710092.75080455,2023-02-08,0,-0.7840589903573625
2023-02-08 06:00:00,23225.85,23230.58,23189.57,23200.73,72.875304,1691252.53533227,2023-02-08,0,-2.0493204764604886
2023-02-08 07:00:00,23200.73,23236.39,23186.0,23236.39,85.816368,1992485.15472943,2023-02-08,0,-0.2531730005672109
2023-02-08 08:00:00,23236.39,23239.89,23169.48,23204.72,143.548373,3330712.26331603,2023-02-08,0,-1.8483494044241149
2023-02-08 09:00:00,23204.72,23222.0,23183.75,23203.12,148.784542,3451671.50419551,2023-02-08,0,-1.928939307997676
2023-02-08 10:00:00,23203.12,23205.33,23140.98,23160.62,151.244201,3504322.74806563,2023-02-08,0,-4.069608621667463
2023-02-08 11:00:00,23160.62,23181.36,23141.48,23159.73,89.74614,2078700.13525156,2023-02-08,0,-4.114436755530165
2023-02-08 12:00:00,23159.73,23197.09,23087.74,23126.52,132.107257,3058203.40558969,2023-02-08,0,-5.78718094157656
2023-02-08 13:00:00,23126.52,23141.89,23053.49,23108.22,193.793159,4477661.60350845,2023-02-08,0,-6.708927963697867
2023-02-08 14:00:00,23108.22,23129.75,23001.0,23052.52,243.786241,5623318.77331526,2023-02-08,0,-9.51446398184866
2023-02-08 15:00:00,23052.52,23052.52,22864.7,22874.97,407.550396,9344267.09540656,2023-02-08,1,0.0
2023-02-08 16:00:00,22874.97,22967.94,22680.11,22967.32,512.275577,11686919.4974983,2023-02-08,0,2.377681015618601
2023-02-08 17:00:00,22967.32,23022.9,22915.04,23004.43,282.337106,6481640.24948671,2023-02-08,0,4.2730120638925495
2023-02-08 18:00:00,23004.43,23033.29,22838.3,22890.44,159.06182,3649023.53369808,2023-02-08,0,-1.5488361223846554
2023-02-08 19:00:00,22890.44,22921.54,22824.5,22877.55,154.31856,3529772.82649781,2023-02-08,0,-2.2071712668807404
2023-02-08 20:00:00,22877.55,22905.7,22783.76,22833.39,183.605849,4195077.31889298,2023-02-08,1,0.0
2023-02-08 21:00:00,22833.39,22976.5,22821.55,22959.06,87.016067,1993758.68423551,2023-02-08,-1,0.8205187546879994
2023-02-08 22:00:00,22959.06,22970.0,22919.01,22929.45,61.851724,1419643.51897544,2023-02-08,0,0.5166628556777612
2023-02-08 23:00:00,22929.45,22962.39,22873.65,22958.41,110.940199,2542873.07937981,2023-02-08,0,0.8138484968576349
2023-02-09 00:00:00,22958.41,23005.09,22930.01,22976.55,112.364423,2580437.19711047,2023-02-09,-1,1.0
2023-02-09 01:00:00,22976.55,22989.25,22932.99,22943.56,122.326687,2808668.02229798,2023-02-09,0,0.661458760271971
2023-02-09 02:00:00,22943.56,22949.47,22795.3,22799.7,161.532047,3695656.15493899,2023-02-09,0,-0.8148232266112504
2023-02-09 03:00:00,22799.7,22809.31,22438.97,22519.71,1062.907154,23993889.50576379,2023-02-09,1,0.0
2023-02-09 04:00:00,22519.71,22608.32,22361.81,22567.89,339.923144,7648678.94299678,2023-02-09,0,0.032208243590046225
2023-02-09 05:00:00,22567.89,22638.4,22537.71,22603.4,204.644295,4622217.08528728,2023-02-09,0,0.40168535365104013
2023-02-09 06:00:00,22603.4,22726.63,22578.07,22717.46,174.82924,3958166.94257221,2023-02-09,0,1.5884653923317973
2023-02-09 07:00:00,22717.46,22730.84,22648.77,22675.0,116.907302,2651202.78868141,2023-02-09,1,0.0
2023-02-09 08:00:00,22675.0,22760.0,22668.58,22720.01,169.533087,3850257.92863205,2023-02-09,0,-0.01583083404542446
2023-02-09 09:00:00,22720.01,22742.18,22682.78,22736.99,120.055225,2726922.34619612,2023-02-09,-1,0.6816543079720575
2023-02-09 10:00:00,22736.99,22737.0,22673.15,22698.87,67.115417,1524036.46606257,2023-02-09,0,-0.884195728170653
2023-02-09 11:00:00,22698.87,22734.59,22665.88,22685.32,92.2255,2092776.91519056,2023-02-09,0,-1.4407872284259293
2023-02-09 12:00:00,22685.32,22783.43,22567.44,22710.74,250.252442,5677349.28198033,2023-02-09,0,-0.3966133585742
2023-02-09 13:00:00,22710.74,22764.77,22685.13,22744.74,164.83492,3746236.85668431,2023-02-09,-1,1.0
2023-02-09 14:00:00,22744.74,22829.36,22656.91,22696.33,309.977717,7045765.85663393,2023-02-09,0,-0.9885309614287296
2023-02-09 15:00:00,22696.33,22709.64,22559.29,22612.32,295.876492,6697274.7633094,2023-02-09,0,-4.439398263011712
2023-02-09 16:00:00,22612.32,22618.28,22456.06,22509.2,305.297148,6882282.49195708,2023-02-09,0,-8.675244425840244
2023-02-09 17:00:00,22509.2,22593.48,22455.08,22533.9,209.150288,4710150.9524027,2023-02-09,0,-7.6606458976995455
2023-02-09 18:00:00,22533.9,22595.69,22464.83,22514.14,238.721418,5377166.3596245,2023-02-09,0,-8.472324720212164
2023-02-09 19:00:00,22514.14,22524.53,21878.65,22034.21,1054.666699,23339629.38629083,2023-02-09,0,-28.186343813756757
2023-02-09 20:00:00,22034.21,22082.63,21838.29,21996.42,535.63845,11762033.95517624,2023-02-09,0,-29.73863848494853
2023-02-09 21:00:00,21996.42,22006.52,21700.01,21856.57,661.906975,14452162.91689863,2023-02-09,0,-35.48323784367205
2023-02-09 22:00:00,21856.57,21956.18,21700.0,21766.6,336.812239,7363426.84444108,2023-02-09,1,0.0
2023-02-09 23:00:00,21766.6,21854.8,21753.64,21796.73,265.793655,5798587.63942859,2023-02-09,0,-0.5754030630686595
2023-02-10 00:00:00,21796.73,21875.61,21762.04,21821.15,227.921266,4976722.78767649,2023-02-10,0,0.46955685806323266
2023-02-10 01:00:00,21821.15,21889.05,21800.79,21889.04,154.065525,3366325.88979353,2023-02-10,0,3.37464813757339
2023-02-10 02:00:00,21889.04,21934.41,21856.3,21923.52,83.505196,1828351.60326841,2023-02-10,0,4.850087043413865
2023-02-10 03:00:00,21923.52,21925.99,21820.01,21822.37,103.065716,2253703.05784299,2023-02-10,0,0.5217620629681556
2023-02-10 04:00:00,21822.37,21826.2,21709.19,21785.67,214.999442,4685040.75216582,2023-02-10,1,0.0
2023-02-10 05:00:00,21785.67,21838.08,21631.44,21793.29,298.589794,6497674.04232587,2023-02-10,0,-1.5032318747881745
2023-02-10 06:00:00,21793.29,21877.7,21777.63,21875.97,151.665228,3313309.40713389,2023-02-10,0,1.9496745550999053
2023-02-10 07:00:00,21875.97,21921.85,21836.15,21915.91,170.374765,3726391.72516908,2023-02-10,-1,3.6176605590878688
2023-02-10 08:00:00,21915.91,21930.0,21866.64,21892.27,150.603301,3297334.03494385,2023-02-10,0,2.6303999398020452
2023-02-10 09:00:00,21892.27,21905.31,21816.43,21821.95,152.647702,3338688.83596027,2023-02-10,0,-0.30632454193147973
2023-02-10 10:00:00,21821.95,21853.23,21803.0,21853.23,98.615912,2152134.72174783,2023-02-10,-1,1.0
2023-02-10 11:00:00,21853.23,21853.23,21720.0,21732.99,171.396503,3733578.06368177,2023-02-10,0,-4.021498175250778
2023-02-10 12:00:00,21732.99,21789.26,21688.74,21717.78,196.420712,4269275.45130215,2023-02-10,1,0.0
2023-02-10 13:00:00,21717.78,21822.87,21715.61,21771.9,159.327023,3470781.95448325,2023-02-10,0,0.4457801057589152
2023-02-10 14:00:00,21771.9,21887.44,21758.99,21839.24,170.486437,3721811.57797748,2023-02-10,0,3.2668441461148228
2023-02-10 15:00:00,21839.24,21902.75,21530.58,21656.0,511.275972,11117060.39083749,2023-02-10,0,-4.409600385438785
2023-02-10 16:00:00,21656.0,21746.24,21580.0,21608.01,253.706173,5493011.32863071,2023-02-10,1,0.0
2023-02-10 17:00:00,21608.01,21695.61,21563.58,21691.47,137.822666,2979921.28251864,2023-02-10,0,0.31671387740068363
2023-02-10 18:00:00,21691.47,21736.0,21676.62,21706.67,92.020147,1997697.58063428,2023-02-10,0,0.4364642413290553
2023-02-10 19:00:00,21706.67,21795.71,21668.12,21778.2,110.209541,2395544.41033594,2023-02-10,-1,1.0
2023-02-10 20:00:00,21778.2,21790.12,21721.39,21728.55,52.940434,1151374.9422511,2023-02-10,0,0.6088417388786208
2023-02-10 21:00:00,21728.55,21728.56,21480.0,21538.26,267.416522,5767453.73636483,2023-02-10,1,0.0
2023-02-10 22:00:00,21538.26,21641.62,21516.11,21576.85,106.249586,2292603.98795656,2023-02-10,0,-0.05546246667276809
2023-02-10 23:00:00,21576.85,21657.68,21556.81,21631.49,89.149151,1926563.92531932,2023-02-10,0,0.6135684982808607
2023-02-11 00:00:00,21631.49,21685.1,21607.94,21663.05,95.550797,2068222.1305815,2023-02-11,-1,1.0
2023-02-11 01:00:00,21663.05,21695.99,21615.48,21639.93,66.64775,1443357.8047227,2023-02-11,1,0.0
2023-02-11 02:00:00,21639.93,21668.0,21622.52,21645.5,70.603081,1528266.4873372,2023-02-11,0,-3.7539893458186
2023-02-11 03:00:00,21645.5,21716.4,21645.5,21680.43,71.406648,1548780.71570742,2023-02-11,0,-0.28072333767301255
2023-02-11 04:00:00,21680.43,21689.49,21666.21,21686.1,26.068037,565071.85219526,2023-02-11,-1,0.2830733490197799
2023-02-11 05:00:00,21686.1,21701.94,21669.58,21672.98,20.950859,454382.03244439,2023-02-11,0,-1.02151439867178
2023-02-11 06:00:00,21672.98,21672.98,21654.64,21666.26,41.657286,902571.57456294,2023-02-11,0,-1.6897178791968932
2023-02-11 07:00:00,21666.26,21711.11,21645.57,21693.31,62.064696,1345157.27963633,2023-02-11,-1,1.0
2023-02-11 08:00:00,21693.31,21706.57,21686.21,21692.01,61.810188,1341098.62493526,2023-02-11,1,0.0
2023-02-11 09:00:00,21692.01,21718.7,21680.0,21702.22,56.696635,1230152.08187583,2023-02-11,0,-1.8575338923134217
2023-02-11 10:00:00,21702.22,21702.24,21666.15,21674.58,47.390053,1027616.24032135,2023-02-11,0,-3.4031745338700468
2023-02-11 11:00:00,21674.58,21699.23,21671.17,21697.18,19.805541,429401.73912717,2023-02-11,0,-2.1393728515553505
2023-02-11 12:00:00,21697.18,21774.76,21669.21,21715.06,108.175639,2349999.41357518,2023-02-11,0,-1.139515591387672
2023-02-11 13:00:00,21715.06,21763.99,21704.31,21751.23,59.299671,1288794.80913161,2023-02-11,0,0.8831263046000859
2023-02-11 14:00:00,21751.23,21754.18,21718.4,21753.32,46.592003,1012881.41314338,2023-02-11,-1,1.0
2023-02-11 15:00:00,21753.32,21756.0,21724.0,21736.19,44.055516,957657.04287251,2023-02-11,0,0.04208306114807826
2023-02-11 16:00:00,21736.19,21737.87,21686.18,21694.13,44.502559,966245.21676477,2023-02-11,1,0.0
2023-02-11 17:00:00,21694.13,21711.87,21670.86,21699.23,50.96764,1105575.67257062,2023-02-11,0,-2.1433151513730255
2023-02-11 18:00:00,21699.23,21729.07,21621.67,21652.19,107.419164,2327569.92694932,2023-02-11,1,0.0
2023-02-11 19:00:00,21652.19,21671.55,21650.02,21661.74,27.347732,592408.33655958,2023-02-11,0,-0.2728213416480063
2023-02-11 20:00:00,21661.74,21711.97,21652.17,21670.33,29.585781,641534.35288742,2023-02-11,0,-0.2034813154889704
2023-02-11 21:00:00,21670.33,21849.0,21667.5,21825.85,60.269402,1312593.17273865,2023-02-11,0,1.051904117369338
2023-02-11 22:00:00,21825.85,21878.0,21781.72,21830.0,53.366111,1164641.92221233,2023-02-11,0,1.0854036643495588
2023-02-11 23:00:00,21830.0,21899.6,21814.37,21863.97,70.805862,1547757.08362276,2023-02-11,-1,1.359615618787567
2023-02-12 00:00:00,21863.97,21882.33,21808.47,21816.0,59.448365,1298686.71007329,2023-02-12,0,0.9723931444163239
2023-02-12 01:00:00,21816.0,21839.99,21793.1,21806.98,47.054344,1026324.34928873,2023-02-12,0,0.8995820808593362
2023-02-12 02:00:00,21806.98,21819.42,21772.05,21819.42,40.072804,873353.7111768,2023-02-12,-1,1.0
2023-02-12 03:00:00,21819.42,21819.42,21784.15,21784.56,22.63977,493615.37900135,2023-02-12,0,0.71860380536627
2023-02-12 04:00:00,21784.56,21785.73,21766.82,21783.74,33.972466,739830.9742823,2023-02-12,1,0.0
2023-02-12 05:00:00,21783.74,21800.87,21777.46,21800.87,34.571072,753302.69380585,2023-02-12,0,-0.2124692559928199
2023-02-12 06:00:00,21800.87,21811.95,21800.0,21811.95,20.265633,441906.25975198,2023-02-12,0,-0.12356962008648138
2023-02-12 07:00:00,21811.95,21811.95,21801.59,21801.89,23.062148,502859.79780925,2023-02-12,1,0.0
2023-02-12 08:00:00,21801.89,21848.04,21801.88,21809.33,62.457894,1363271.82792373,2023-02-12,0,-0.5668697215269615
2023-02-12 09:00:00,21809.33,21947.3,21808.06,21909.41,114.247145,2499596.70870518,2023-02-12,-1,1.0
2023-02-12 10:00:00,21909.41,21916.88,21848.69,21882.29,72.223259,1580517.95058392,2023-02-12,1,-0.0
2023-02-12 11:00:00,21882.29,21887.6,21860.71,21887.28,50.324535,1100849.56422776,2023-02-12,-1,1.0
2023-02-12 12:00:00,21887.28,21891.97,21815.39,21827.23,72.015262,1573745.68141303,2023-02-12,0,2.546947271462683
2023-02-12 13:00:00,21827.23,21832.74,21767.7,21814.99,103.742989,2262032.61523695,2023-02-12,1,0.0
2023-02-12 14:00:00,21814.99,21993.44,21812.51,21921.94,137.855791,3019721.9696419,2023-02-12,0,0.4607064405396043
2023-02-12 15:00:00,21921.94,21973.99,21889.74,21943.99,107.890793,2365450.5557411,2023-02-12,0,0.6212494807192093
2023-02-12 16:00:00,21943.99,22084.19,21918.34,22007.22,214.728029,4724852.39337052,2023-02-12,-1,1.0816184798373505
2023-02-12 17:00:00,22007.22,22050.87,21972.01,21988.11,96.574273,2126329.7399038,2023-02-12,0,0.9424811783483736
2023-02-12 18:00:00,21988.11,21992.0,21957.1,21973.65,64.184128,1410375.26880985,2023-02-12,0,0.837199892135374
2023-02-12 19:00:00,21973.65,22024.0,21928.55,21996.01,53.760943,1181418.25246671,2023-02-12,-1,1.0
2023-02-12 20:00:00,21996.01,22027.52,21953.15,21967.13,50.575387,1112291.29843148,2023-02-12,0,0.7897286621140155
2023-02-12 21:00:00,21967.13,21972.0,21710.0,21735.28,176.049706,3842741.06142887,2023-02-12,1,0.0
2023-02-12 22:00:00,21735.28,21821.17,21637.6,21792.0,182.024879,3953155.68808599,2023-02-12,0,0.09650315786937438
2023-02-12 23:00:00,21792.0,21828.88,21729.0,21780.45,146.244032,3183175.56471707,2023-02-12,1,-0.0
2023-02-13 00:00:00,21780.45,21867.0,21695.1,21815.01,169.01223,3681452.42471307,2023-02-13,-1,1.0
2023-02-13 01:00:00,21815.01,21827.99,21662.0,21710.2,145.205737,3155626.3988204,2023-02-13,1,0.0
2023-02-13 02:00:00,21710.2,21763.54,21630.76,21763.53,113.162555,2456423.28008383,2023-02-13,0,0.08779565195391728
2023-02-13 03:00:00,21763.53,21816.86,21752.0,21808.0,69.827053,1521680.28035636,2023-02-13,0,0.48352023840996605
2023-02-13 04:00:00,21808.0,21862.5,21797.47,21833.36,102.274571,2232458.18963134,2023-02-13,-1,0.7091909267959648
2023-02-13 05:00:00,21833.36,21862.53,21818.41,21830.29,85.554143,1868603.37046821,2023-02-13,0,0.6818719593927733
2023-02-13 06:00:00,21830.29,21847.99,21804.91,21821.05,46.094179,1006242.77317646,2023-02-13,0,0.5996480965896606
2023-02-13 07:00:00,21821.05,21888.6,21794.49,21866.04,122.242104,2671355.63077961,2023-02-13,-1,1.0
2023-02-13 08:00:00,21866.04,21870.79,21707.0,21724.0,138.605887,3019339.75755688,2023-02-13,0,-0.2639694234363849
2023-02-13 09:00:00,21724.0,21752.58,21488.46,21585.37,478.214779,10321893.07813385,2023-02-13,1,0.0
2023-02-13 10:00:00,21585.37,21647.79,21427.0,21592.95,305.973777,6591920.97214197,2023-02-13,0,-0.31892917235107493
2023-02-13 11:00:00,21592.95,21636.95,21575.06,21603.07,144.312831,3117389.13777562,2023-02-13,0,-0.22835367156989989
2023-02-13 12:00:00,21603.07,21696.36,21591.09,21656.75,149.125244,3230038.94198741,2023-02-13,0,0.25209028909551434
2023-02-13 13:00:00,21656.75,21665.66,21572.45,21576.0,126.914381,2744623.3063103,2023-02-13,1,0.0
2023-02-13 14:00:00,21576.0,21683.99,21562.81,21671.65,177.764234,3842522.28392627,2023-02-13,-1,1.0
2023-02-13 15:00:00,21671.65,21679.99,21562.81,21567.42,188.082132,4068066.67166925,2023-02-13,0,-0.9870439016570881
2023-02-13 16:00:00,21567.42,21643.43,21410.82,21508.57,317.745463,6836845.73669724,2023-02-13,0,-2.108962098073793
2023-02-13 17:00:00,21508.57,21543.99,21360.0,21465.93,169.248965,3632144.86216358,2023-02-13,1,0.0
2023-02-13 18:00:00,21465.93,21678.47,21449.39,21639.49,195.426581,4220035.753372,2023-02-13,-1,1.0
2023-02-13 19:00:00,21639.49,21658.28,21541.44,21610.48,86.162951,1861369.07168557,2023-02-13,1,0.0
2023-02-13 20:00:00,21610.48,21667.01,21568.0,21660.27,74.890058,1620146.83021951,2023-02-13,-1,1.0
2023-02-13 21:00:00,21660.27,21674.5,21589.55,21612.75,47.474915,1026343.57344428,2023-02-13,1,0.0
2023-02-13 22:00:00,21612.75,21681.63,21606.41,21641.47,59.628615,1290194.50120099,2023-02-13,0,-0.12325158435756933
2023-02-13 23:00:00,21641.47,21845.75,21640.0,21774.06,254.241028,5534197.97253137,2023-02-13,-1,1.0
2023-02-14 00:00:00,21774.06,21809.87,21734.52,21738.49,107.889022,2348548.3908713,2023-02-14,0,0.6986646138049749
2023-02-14 01:00:00,21738.49,21758.32,21676.82,21700.97,66.1134,1436050.03609815,2023-02-14,1,-0.0
2023-02-14 02:00:00,21700.97,21737.36,21698.52,21716.1,47.977669,1042166.33211922,2023-02-14,-1,1.0
2023-02-14 03:00:00,21716.1,21744.0,21695.9,21697.98,39.618606,860340.25985124,2023-02-14,1,0.0
2023-02-14 04:00:00,21697.98,21731.54,21684.48,21707.88,123.665608,2684613.54571051,2023-02-14,0,-1.4109613788450828
2023-02-14 05:00:00,21707.88,21731.95,21697.98,21721.43,44.667518,970055.12442359,2023-02-14,0,-0.8409295051171045
2023-02-14 06:00:00,21721.43,21759.81,21716.31,21742.53,57.784344,1256064.57276559,2023-02-14,0,0.04672160452571214
2023-02-14 07:00:00,21742.53,21787.1,21740.56,21765.19,52.105962,1133979.21055965,2023-02-14,-1,1.0
2023-02-14 08:00:00,21765.19,21770.25,21673.33,21693.96,84.877843,1842800.56412289,2023-02-14,1,0.0
2023-02-14 09:00:00,21693.96,21872.71,21684.02,21813.81,173.361788,3773637.51340207,2023-02-14,-1,1.0
2023-02-14 10:00:00,21813.81,21835.99,21785.0,21804.0,108.871147,2374498.57108648,2023-02-14,0,0.8716281932031456
2023-02-14 11:00:00,21804.0,21812.76,21778.79,21803.54,47.933717,1044917.2171354,2023-02-14,1,0.0
2023-02-14 12:00:00,21803.54,21897.51,21796.66,21853.68,113.635245,2482207.96813929,2023-02-14,-1,1.0
2023-02-14 13:00:00,21853.68,21899.92,21533.86,21725.99,898.436266,19521897.99709279,2023-02-14,1,0.0
2023-02-14 14:00:00,21725.99,22253.21,21573.77,22240.82,696.963918,15278021.0766909,2023-02-14,-1,1.0
2023-02-14 15:00:00,22240.82,22311.67,21857.39,22042.53,550.268583,12176774.04290287,2023-02-14,0,0.579300921781544
2023-02-14 16:00:00,22042.53,22131.42,21925.83,22011.52,233.074453,5133866.06081783,2023-02-14,1,0.0
2023-02-14 17:00:00,22011.52,22081.23,22004.0,22048.24,134.165177,2957225.95487755,2023-02-14,0,-0.05092859958493177
2023-02-14 18:00:00,22048.24,22178.41,22048.24,22120.0,240.281047,5315755.41009385,2023-02-14,0,0.4464966118537236
2023-02-14 19:00:00,22120.0,22242.78,22071.3,22212.53,223.570668,4957572.82807395,2023-02-14,0,1.0878950903155298
2023-02-14 20:00:00,22212.53,22254.16,22173.91,22250.14,110.571749,2455636.29618476,2023-02-14,-1,1.348599691795582
2023-02-14 21:00:00,22250.14,22276.99,22125.0,22242.77,154.28108,3425302.99621347,2023-02-14,0,1.2975124034970527
2023-02-14 22:00:00,22242.77,22245.2,22152.21,22180.0,49.527727,1099824.16066573,2023-02-14,0,0.8624039792773577
2023-02-14 23:00:00,22180.0,22251.12,22168.96,22199.85,68.298039,1517454.56577088,2023-02-14,-1,1.0
2023-02-15 00:00:00,22199.85,22199.85,22117.13,22144.06,100.927475,2236399.24286791,2023-02-15,0,0.6132754661906099
2023-02-15 01:00:00,22144.06,22163.86,22100.51,22109.58,81.974506,1814544.45365769,2023-02-15,0,0.3742673657111645
2023-02-15 02:00:00,22109.58,22127.38,22051.01,22073.25,82.83455,1830497.14597051,2023-02-15,1,0.0
2023-02-15 03:00:00,22073.25,22130.0,22070.5,22098.23,107.382559,2372507.08457547,2023-02-15,0,-0.13279205576219336
